,Unnamed: 0,Unnamed: 0.1,status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,sentiment_polarity,sentiment_subjectivity,sentence,found_flag
306,306,30877,x915372545704173570,2017-10-04 00:26:36,x25073877,realDonaldTrump,RT @IvankaTrump: 3/4: This Administration is deeply committed to those who serve &amp; their families who make it possible through their love a…,Twitter for iPhone,144,,,,False,True,0,8294,,,,,,,,,,,,,,x52544275,IvankaTrump,en,,,,,,,,,,,,,,,,x915326717513871360,3/4: This Administration is deeply committed to those who serve &amp; their families who make it possible through their love and support. https://t.co/JzqSQfqCDZ,2017-10-03 16:24:30,,45622.0,x52544275,IvankaTrump,Ivanka Trump,5252686.0,1081.0,13915.0,"Washington, DC","Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own",True,,,,,,,,,,0.16666666666666666,0.6666666666666666,RT IvankaTrump 3 4 This Administration is deeply committed to those who serve amp their families who make it possible through their love a,1
307,307,30920,x913187235452690432,2017-09-27 23:42:57,x25073877,realDonaldTrump,"This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER – as one team, one people, &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ",Media Studio,148,,,,False,False,61091,14851,TaxReform,,,,,http://pbs.twimg.com/media/DKxK1rIXoAA_aF4.jpg,https://t.co/rtLWANJjIQ,https://twitter.com/realDonaldTrump/status/913187235452690432/video/1,photo,http://pbs.twimg.com/media/DKxK1rIXoAA_aF4.jpg,https://t.co/rtLWANJjIQ,https://twitter.com/realDonaldTrump/status/913187235452690432/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19047619047619047,0.35714285714285715,This is the right TAX CUT the RIGHT TIME We will ALL succeed amp grow TOGETHER as one team one people amp one American family TaxReform https,1
308,308,30943,x916124754620420097,2017-10-06 02:15:36,x25073877,realDonaldTrump,RT @Scavino45: .@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President &amp; First L…,Twitter for iPhone,144,,,,False,True,0,8598,,,,,,,,,,,,,,x823367015830323201 822215679726100480 25073877,Scavino45 POTUS realDonaldTrump,en,,,,,,,,,,,,,,,,x916102015004143616,.@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President &amp; First Lady @WhiteHouse. https://t.co/PkdrwrWs1l,2017-10-05 19:45:15,,34829.0,x823367015830323201,Scavino45,Dan Scavino Jr.,211498.0,522.0,2522.0,"Washington, DC",AP | Director of Social Media | White House,True,,,,,,,,,,0.049999999999999996,0.14444444444444446,RT Scavino45 POTUS realDonaldTrump in the Oval Office w senior U S military leaders prior to dinner hosted by the President amp First L,1
309,309,30946,x915896809536589824,2017-10-05 11:09:50,x25073877,realDonaldTrump,Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!,Twitter for iPhone,135,,,,False,False,156025,36197,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5399999999999999,Stock Market hits an ALL TIME high Unemployment lowest in 16 years Business and manufacturing enthusiasm at highest level in decades,1
310,310,30953,x914090947180470272,2017-09-30 11:33:59,x25073877,realDonaldTrump,"The military and first responders, despite no electric, roads, phones etc., have done an amazing job. Puerto Rico was totally destroyed.",Twitter for iPhone,136,,,,False,False,61639,13587,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18750000000000003,0.5208333333333334,The military and first responders despite no electric roads phones etc have done an amazing job Puerto Rico was totally destroyed,1
311,311,30977,x912825663694016522,2017-09-26 23:46:12,x25073877,realDonaldTrump,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA🇺🇸 https://t.co/s7KhlSMEqY,Twitter for iPhone,88,,,,False,False,34011,6350,USA,,,,,http://pbs.twimg.com/ext_tw_video_thumb/912825340279574529/pu/img/oWy9TKH9GrS_ROho.jpg,https://t.co/s7KhlSMEqY,https://twitter.com/realDonaldTrump/status/912825663694016522/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/912825340279574529/pu/img/oWy9TKH9GrS_ROho.jpg,https://t.co/s7KhlSMEqY,https://twitter.com/realDonaldTrump/status/912825663694016522/video/1,,x249677516,USUN,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.875,Thank you to our wonderful team USUN and their families Keep up the GREAT work USA https,1
312,312,31008,x912478274508423168,2017-09-26 00:45:48,x25073877,realDonaldTrump,"Texas &amp; Florida are doing great but Puerto Rico, which was already suffering from broken infrastructure &amp; massive debt, is in deep trouble..",Twitter for iPhone,148,,,,False,False,57604,13411,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.55,Texas amp Florida are doing great but Puerto Rico which was already suffering from broken infrastructure amp massive debt is in deep trouble,1
313,313,31063,x910635327672512512,2017-09-20 22:42:35,x25073877,realDonaldTrump,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!",Twitter for iPhone,148,,,,False,False,43643,7388,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014550264550264546,0.4432539682539683,Alabama is sooo lucky to have a candidate like Big Luther Strange Smart tough on crime borders amp trade loves Vets amp Military Tuesday,1
314,314,31248,x904745562771259392,2017-09-04 16:38:46,x25073877,realDonaldTrump,"We are building our future with American hands, American labor, American iron, aluminum and steel. Happy #LaborDay! https://t.co/lyvtNfQ5IO",Twitter for iPhone,115,,,,False,False,119598,27012,LaborDay,,,,,http://pbs.twimg.com/media/DI5NSmXXkAAyUlV.jpg,https://t.co/lyvtNfQ5IO,https://twitter.com/realDonaldTrump/status/904745562771259392/photo/1,photo,http://pbs.twimg.com/media/DI5NSmXXkAAyUlV.jpg,https://t.co/lyvtNfQ5IO,https://twitter.com/realDonaldTrump/status/904745562771259392/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.225,We are building our future with American hands American labor American iron aluminum and steel Happy LaborDay https,1
315,315,31353,x897833223501344769,2017-08-16 14:51:36,x25073877,realDonaldTrump,"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!",Twitter for iPhone,140,,,,False,False,56947,9879,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1611111111111111,0.6277777777777778,Wow Senator Luther Strange picked up a lot of additional support since my endorsement Now in September runoff Strong on Wall amp Crime,1
316,316,31363,x894328101949374465,2017-08-06 22:43:29,x25073877,realDonaldTrump,RT @IvankaTrump: The Administration is committed to supporting military spouses in the workforce. Thanks Kim for sharing your story! https:…,Twitter for iPhone,140,,,,False,True,0,10705,,,,,,,,,,,,,,x52544275,IvankaTrump,en,,,,,,,,,,,,,,,,x894225582250229761,The Administration is committed to supporting military spouses in the workforce. Thanks Kim for sharing your story! https://t.co/fgOaXfka7h,2017-08-06 10:56:07,,51435.0,x52544275,IvankaTrump,Ivanka Trump,5252686.0,1081.0,13915.0,"Washington, DC","Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own",True,,,,,,,,,,0.11666666666666665,0.18333333333333335,RT IvankaTrump The Administration is committed to supporting military spouses in the workforce Thanks Kim for sharing your story https,1
317,317,31372,x897221868784168960,2017-08-14 22:22:17,x25073877,realDonaldTrump,Leaving for New York City and meetings on military purchases and trade.,Twitter for iPhone,71,,,,False,False,62178,9272,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018181818181818174,0.2772727272727273,Leaving for New York City and meetings on military purchases and trade,1
318,318,31373,x896512981319790592,2017-08-12 23:25:25,x25073877,realDonaldTrump,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!",Twitter for iPhone,138,,,,False,False,109991,23194,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.425,Condolences to the family of the young woman killed today and best regards to all of those injured in Charlottesville Virginia So sad,1
319,319,31377,x897041646659014657,2017-08-14 10:26:09,x25073877,realDonaldTrump,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA,Twitter for iPhone,87,,,,False,False,68259,12187,MAGA,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.15000000000000002,Heading to Washington this morning Much work to do Focus on trade and military,1
320,320,31398,x896504109670567936,2017-08-12 22:50:10,x25073877,realDonaldTrump,Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.,Twitter for iPhone,144,,,,False,False,125309,26304,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3,Deepest condolences to the families amp fellow officers of the VA State Police who died today You re all among the best this nation produces,1
321,321,31403,x893973466508079104,2017-08-05 23:14:18,x25073877,realDonaldTrump,United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.,Twitter for iPhone,136,,,,False,False,82474,18117,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642857142857143,0.20714285714285713,United Nations Resolution is the single largest economic sanctions package ever on North Korea Over one billion dollars in cost to N K,1
322,322,31408,x893615145053716480,2017-08-04 23:30:27,x25073877,realDonaldTrump,"RT @IvankaTrump: Since @realDonaldTrump inauguration, over 1 million net new jobs have been created in the American economy! #MAGA",Twitter for iPhone,130,,,,False,True,0,19520,MAGA,,,,,,,,,,,,,x52544275 25073877,IvankaTrump realDonaldTrump,en,,,,,,,,,,,,,,,,x893527766750171136,"Since @realDonaldTrump inauguration, over 1 million net new jobs have been created in the American economy! #MAGA",2017-08-04 12:43:15,,78111.0,x52544275,IvankaTrump,Ivanka Trump,5252686.0,1081.0,13915.0,"Washington, DC","Wife, mother, sister, daughter. Advisor to POTUS on job creation + economic empowerment, workforce development & entrepreneurship. Personal Pg. Views are my own",True,,,,,,,,,,0.04545454545454545,0.15151515151515152,RT IvankaTrump Since realDonaldTrump inauguration over 1 million net new jobs have been created in the American economy,1
323,323,31420,x897218560937922564,2017-08-14 22:09:09,x25073877,realDonaldTrump,.@Merck Pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp; LOWER PRICES!,Twitter for iPhone,148,,,,False,False,64631,14309,,,,,,,,,,,,,,x35961145,Merck,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.28125,Merck Pharma is a leader in higher amp higher drug prices while at the same time taking jobs out of the U S Bring jobs back amp LOWER PRICES,1
324,324,31478,x893082107081244672,2017-08-03 12:12:21,x25073877,realDonaldTrump,I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp; jobs will grow.,Twitter for iPhone,143,,,,False,False,99382,19570,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.4625,I am continuing to get rid of costly and unnecessary regulations Much work left to do but effect will be great Business amp jobs will grow,1
325,325,31479,x890197095151546369,2017-07-26 13:08:21,x25073877,realDonaldTrump,....victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you,Twitter for iPhone,140,,,,False,False,138645,41957,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07777777777777777,0.3666666666666667,victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail Thank,1
326,326,31503,x891253798500487168,2017-07-29 11:07:18,x25073877,realDonaldTrump,"In other words, Russia was against Trump in the 2016 Election - and why not, I want strong military &amp; low oil prices. Witch Hunt! https://t.co/mMSxj4Su5z",Twitter for iPhone,133,,,,True,False,63288,18819,,,twitter.com/foxandfriends/…,https://t.co/mMSxj4Su5z,https://twitter.com/foxandfriends/status/890848095424180225,,,,,,,,,,,en,x890848095424180225,"Firm behind anti-Trump dossier also worked for Russia, Senate witness says https://t.co/0hj0tAIpe7",2017-07-28 03:15:11,,1900.0,1569.0,x15513604,foxandfriends,FOX & friends,1108517.0,1557.0,77275.0,New York City,America's #1 cable morning news show,True,,,,,,,,,,,,,,,,,,,,,,,,0.05208333333333332,0.3770833333333334,In other words Russia was against Trump in the 2016 Election and why not I want strong military amp low oil prices Witch Hunt https,1
327,327,31526,x890361489126805504,2017-07-27 00:01:35,x25073877,realDonaldTrump,"Thank you Foxconn, for investing $10 BILLION DOLLARS with the potential for up to 13K new jobs in Wisconsin! MadeInTheUSA🇺🇸 https://t.co/jJghVeb63s",Media Studio,123,,,,False,False,89842,21047,,,,,,http://pbs.twimg.com/amplify_video_thumb/890354349377028097/img/78m1izXKPu5L4-Y5.jpg,https://t.co/jJghVeb63s,https://twitter.com/realDonaldTrump/status/890361489126805504/video/1,photo,http://pbs.twimg.com/amplify_video_thumb/890354349377028097/img/78m1izXKPu5L4-Y5.jpg,https://t.co/jJghVeb63s,https://twitter.com/realDonaldTrump/status/890361489126805504/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06818181818181818,0.7272727272727273,Thank you Foxconn for investing 10 BILLION DOLLARS with the potential for up to 13K new jobs in Wisconsin MadeInTheUSA https,1
328,328,31538,x890196164313833472,2017-07-26 13:04:39,x25073877,realDonaldTrump,....Transgender individuals to  serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,Twitter for iPhone,138,,,,False,False,134051,44070,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09999999999999999,0.39999999999999997,Transgender individuals to serve in any capacity in the U S Military Our military must be focused on decisive and overwhelming,1
329,329,31556,x886743367815766021,2017-07-17 00:24:28,x25073877,realDonaldTrump,"Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!",Twitter for iPhone,105,,,,False,False,87811,15629,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07500000000000001,0.19999999999999998,Heading back to Washington D C Much will be accomplished this week on trade the military and security,1
330,330,31574,x888240051599134721,2017-07-21 03:31:45,x25073877,realDonaldTrump,"Billions of dollars in investments &amp; thousands of new jobs in America! An initiative via Corning, Merck &amp; Pfizer: https://t.co/QneN48bSiq https://t.co/5VtMfuY3PM",Twitter for iPhone,145,,,,False,False,58219,13764,,,45.wh.gov/jKxBRE,https://t.co/QneN48bSiq,http://45.wh.gov/jKxBRE,http://pbs.twimg.com/ext_tw_video_thumb/888239689211285505/pu/img/LA4SvaIgTOp9ajvZ.jpg,https://t.co/5VtMfuY3PM,https://twitter.com/realDonaldTrump/status/888240051599134721/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/888239689211285505/pu/img/LA4SvaIgTOp9ajvZ.jpg,https://t.co/5VtMfuY3PM,https://twitter.com/realDonaldTrump/status/888240051599134721/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13636363636363635,0.45454545454545453,Billions of dollars in investments amp thousands of new jobs in America An initiative via Corning Merck amp Pfizer https QneN48bSiq https,1
331,331,31680,x880564232588107779,2017-06-29 23:10:47,x25073877,realDonaldTrump,Our new American Energy Policy will unlock MILLIONS of jobs &amp; TRILLIONS in wealth. We are on the cusp of a true energy REVOLUTION. https://t.co/Up9WkJnYgw,Twitter Web Client,134,,,,False,False,75787,18472,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/880555689365704704/pu/img/qRFdlecacD3Ie0w-.jpg,https://t.co/Up9WkJnYgw,https://twitter.com/realDonaldTrump/status/880564232588107779/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/880555689365704704/pu/img/qRFdlecacD3Ie0w-.jpg,https://t.co/Up9WkJnYgw,https://twitter.com/realDonaldTrump/status/880564232588107779/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,Los Angeles,"Los Angeles, CA",city,United States,US,,,-118.668404 -118.155409 -118.155409 -118.668404 33.704538 33.704538 34.337041 34.337041,0.1621212121212121,0.36818181818181817,Our new American Energy Policy will unlock MILLIONS of jobs amp TRILLIONS in wealth We are on the cusp of a true energy REVOLUTION https,1
332,332,31722,x880192282254872576,2017-06-28 22:32:47,x25073877,realDonaldTrump,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy. Remarks: https://t.co/Z8B95LWld5 https://t.co/LMhTUQr50A",Twitter for iPhone,140,,,,False,False,54141,11569,,,45.wh.gov/3gNz79,https://t.co/Z8B95LWld5,http://45.wh.gov/3gNz79,http://pbs.twimg.com/ext_tw_video_thumb/880192097164206082/pu/img/_bN6XtlcZFpPV-SG.jpg,https://t.co/LMhTUQr50A,https://twitter.com/realDonaldTrump/status/880192282254872576/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/880192097164206082/pu/img/_bN6XtlcZFpPV-SG.jpg,https://t.co/LMhTUQr50A,https://twitter.com/realDonaldTrump/status/880192282254872576/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.33333333333333337,From my first day in office we ve taken swift action to lift the crushing restrictions on American energy Remarks https Z8B95LWld5 https,1
333,333,31724,x881847676232503297,2017-07-03 12:10:44,x25073877,realDonaldTrump,"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border &amp; so much else!",Twitter for iPhone,143,,,,False,False,127996,30777,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555555555555556,0.48055555555555557,At some point the Fake News will be forced to discuss our great jobs numbers strong economy success with ISIS the border amp so much else,1
334,334,31781,x878013639613186049,2017-06-22 22:15:39,x25073877,realDonaldTrump,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",Twitter for iPhone,140,,,,False,False,138817,43049,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.4761904761904762,Mexico was just ranked the second deadliest country in the world after only Syria Drug trade is largely the cause We will BUILD THE WALL,1
335,335,31787,x876901304207069185,2017-06-19 20:35:37,x25073877,realDonaldTrump,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, #VoteKarenHandel.",Twitter for iPhone,114,x876900944444837890,x25073877,realDonaldTrump,False,False,42440,10520,VoteKarenHandel,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16818181818181818,0.3,because he does not even live there He wants to raise taxes and kill healthcare On Tuesday VoteKarenHandel,1
336,336,31854,x870588565595578370,2017-06-02 10:31:03,x25073877,realDonaldTrump,"RT @VP: Our President is choosing to put American jobs, American consumers, American energy, and American industry first. https://t.co/y2Op…",Twitter for iPhone,140,,,,False,True,0,9492,,,,,,,,,,,,,,x818910970567344128,VP,en,,,,,,,,,,,,,,,,x870386752698982400,"Our President is choosing to put American jobs, American consumers, American energy, and American industry first. https://t.co/y2OpdTMDu7",2017-06-01 16:09:07,,38479.0,x818910970567344128,VP,Vice President Mike Pence,5422811.0,11.0,3180.0,"Washington, D.C.","Vice President Mike Pence. Husband, father, & honored to serve as the 48th Vice President of the United States. Tweets may be archived: https://t.co/eVVzoBb3Zr",True,,,,,,,,,,0.05,0.06666666666666667,RT VP Our President is choosing to put American jobs American consumers American energy and American industry first https y2Op,1
337,337,31857,x873878232264822784,2017-06-11 12:23:01,x25073877,realDonaldTrump,"...way up. Regulations way down. 600,000+ new jobs added. Unemployment down to 4.3%. Business and economic enthusiasm way up- record levels!",Twitter for iPhone,140,x873878061778907137,x25073877,realDonaldTrump,False,False,86634,18656,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006313131313131298,0.30808080808080807,way up Regulations way down 600 000 new jobs added Unemployment down to 4 3 Business and economic enthusiasm way up record levels,1
338,338,31969,x868502563347451904,2017-05-27 16:22:01,x25073877,realDonaldTrump,I look forward to reading the @CommerceGov 232 analysis of steel and aluminum- to be released in June. Will take major action if necessary.,Twitter for iPhone,139,,,,False,False,41819,7725,,,,,,,,,,,,,,x110541296,CommerceGov,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05416666666666667,0.5333333333333333,I look forward to reading the CommerceGov 232 analysis of steel and aluminum to be released in June Will take major action if necessary,1
339,339,31986,x863774341921742848,2017-05-14 15:13:45,x25073877,realDonaldTrump,"Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! 

Happy #MothersDay",Twitter for iPhone,129,,,,False,False,132169,21501,MothersDay,,,,,,,,,,,,,x818876014390603776,FLOTUS,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8666666666666667,0.9166666666666666,Wishing FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends Happy,1
340,340,32103,x857604623531749376,2017-04-27 14:37:30,x25073877,realDonaldTrump,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!,Twitter for iPhone,110,,,,False,False,58769,12896,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048148148148148155,0.32962962962962966,I promise to rebuild our military and secure our border Democrats want to shut down the government Politics,1
